"DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","COUNTY_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","OFFENSE_SUBCAT_ID","OFFENSE_NAME","OFFENSE_SUBCAT_NAME","ACTUAL_COUNT","UNFOUNDED_COUNT","CLEARED_COUNT","JUVENILE_CLEARED_COUNT"
2017,"OK0720500","Tulsa","","City","OK","Oklahoma","West South Central","WAGONER; OSAGE; TULSA","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2017,"TX2270100","Austin","","City","TX","Texas","West South Central","WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",2,0,0,0
2017,"TX0571500","Irving","","City","TX","Texas","West South Central","DALLAS","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"MN0270100","Bloomington","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",21,0,19,0
2017,"OK0720500","Tulsa","","City","OK","Oklahoma","West South Central","WAGONER; OSAGE; TULSA","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,1
2017,"OK0720500","Tulsa","","City","OK","Oklahoma","West South Central","WAGONER; OSAGE; TULSA","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"LA0170200","Baton Rouge","","City","LA","Louisiana","West South Central","EAST BATON ROUGE","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"LA0170200","Baton Rouge","","City","LA","Louisiana","West South Central","EAST BATON ROUGE","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"LA0260000","Jefferson","","County","LA","Louisiana","West South Central","JEFFERSON","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"HI0050000","Maui Police Department","","County","HI","Hawaii","Pacific","MAUI","West","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"MA0130100","Boston","","City","MA","Massachusetts","New England","SUFFOLK","Northeast","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MN0100000","Carver","","County","MN","Minnesota","West North Central","CARVER","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",4,0,0,0
2019,"MO0530000","Laclede","","County","MO","Missouri","West North Central","LACLEDE","Midwest","8C","Non-MSA counties from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",2,0,0,0
2013,"MO0240400","Gladstone","","City","MO","Missouri","West North Central","CLAY","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"MO1010500","Scott City","","City","MO","Missouri","West North Central","SCOTT","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TN0470000","Knox","","County","TN","Tennessee","East South Central","KNOX","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"WA0170700","Kent","","City","WA","Washington","Pacific","KING","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MA0122000","Plymouth","","City","MA","Massachusetts","New England","PLYMOUTH","Northeast","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"TX0613900","Northlake","","City","TX","Texas","West South Central","DENTON","South","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",4,0,1,0
2017,"TX2270100","Austin","","City","TX","Texas","West South Central","WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",2,0,0,0
2018,"TX2200000","Tarrant","","County","TX","Texas","West South Central","TARRANT","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",4,1,1,0
2017,"OK0550600","Oklahoma City","","City","OK","Oklahoma","West South Central","POTTAWATOMIE; CANADIAN; CLEVELAND; OKLAHOMA","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2017,"OK0550100","Bethany","","City","OK","Oklahoma","West South Central","OKLAHOMA","South","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"TX0571500","Irving","","City","TX","Texas","West South Central","DALLAS","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MN0730000","Stearns","","County","MN","Minnesota","West North Central","STEARNS","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2018,"MN0690600","Duluth","","City","MN","Minnesota","West North Central","ST LOUIS","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2017,"TX1010400","Deer Park","","City","TX","Texas","West South Central","HARRIS","South","4","Cities from 25,000 thru 49,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2017,"TX1870400","Corrigan","","City","TX","Texas","West South Central","POLK","South","7","Cities under 2,500",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2017,"MN0500100","Austin","","City","MN","Minnesota","West North Central","MOWER","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2018,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,2,0
2018,"TX0820100","Pearsall","","City","TX","Texas","West South Central","FRIO","South","5","Cities from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2017,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,1,0
2018,"TX1250200","Premont","","City","TX","Texas","West South Central","JIM WELLS","South","6","Cities from 2,500 thru 9,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2017,"MN0100000","Carver","","County","MN","Minnesota","West North Central","CARVER","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"COCSP0000","State Patrol","","State Police","CO","Colorado","Mountain","","West","8D","Non-MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"OH0020000","Allen","","County","OH","Ohio","East North Central","ALLEN","Midwest","9C","MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"CO0030000","Arapahoe","","County","CO","Colorado","Mountain","ARAPAHOE","West","9B","MSA counties from 25,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2017,"TN0060100","Cleveland","","City","TN","Tennessee","East South Central","BRADLEY","South","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"TN0060100","Cleveland","","City","TN","Tennessee","East South Central","BRADLEY","South","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",4,0,2,0
2018,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2018,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2018,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2018,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2018,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2019,"CO0010100","Aurora","","City","CO","Colorado","Mountain","DOUGLAS; ADAMS; ARAPAHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"AZ0071700","Mesa","","City","AZ","Arizona","Mountain","MARICOPA","West","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2019,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2019,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",6,1,0,0
2017,"TX0210000","Brazos","","County","TX","Texas","West South Central","BRAZOS","South","9C","MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"TX0450300","Weimar","","City","TX","Texas","West South Central","COLORADO","South","7","Cities under 2,500",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"AR0600300","North Little Rock","","City","AR","Arkansas","West South Central","PULASKI","South","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"RI0040800","Pawtucket","","City","RI","Rhode Island","New England","PROVIDENCE","Northeast","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2018,"RI0040900","Providence","","City","RI","Rhode Island","New England","PROVIDENCE","Northeast","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"RI0040900","Providence","","City","RI","Rhode Island","New England","PROVIDENCE","Northeast","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"RI0040900","Providence","","City","RI","Rhode Island","New England","PROVIDENCE","Northeast","2","Cities from 100,000 thru 249,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"RI0040900","Providence","","City","RI","Rhode Island","New England","PROVIDENCE","Northeast","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2017,"MI3303300","State Police:","Ingham County","State Police","MI","Michigan","East North Central","INGHAM","Midwest","9D","MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"NV0160100","Reno","","City","NV","Nevada","Mountain","WASHOE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"MN0730600","Waite Park","","City","MN","Minnesota","West North Central","STEARNS","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"VA0890000","Stafford","","County","VA","Virginia","South Atlantic","STAFFORD","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"WA0173700","SeaTac","","City","WA","Washington","Pacific","KING","West","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"OH0020000","Allen","","County","OH","Ohio","East North Central","ALLEN","Midwest","9C","MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"MI8247100","Highland Park","","City","MI","Michigan","East North Central","WAYNE","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"MA0130100","Boston","","City","MA","Massachusetts","New England","SUFFOLK","Northeast","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"MA0130100","Boston","","City","MA","Massachusetts","New England","SUFFOLK","Northeast","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2019,"WA0170700","Kent","","City","WA","Washington","Pacific","KING","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",3,0,3,0
2019,"GA1550000","Whitfield","","County","GA","Georgia","South Atlantic","WHITFIELD","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2019,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"NC0180000","Catawba","","County","NC","North Carolina","South Atlantic","CATAWBA","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"SC0220000","Georgetown","","County","SC","South Carolina","South Atlantic","GEORGETOWN","South","8B","Non-MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2019,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"NC0510300","Clayton","","City","NC","North Carolina","South Atlantic","JOHNSTON","South","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2019,"OR0260000","Multnomah","","County","OR","Oregon","Pacific","MULTNOMAH","West","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2019,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",4,0,0,0
2019,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"ILCPD0000","Chicago","","City","IL","Illinois","East North Central","COOK","Midwest","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MI7294600","Gerrish Township","","City","MI","Michigan","East North Central","ROSCOMMON","Midwest","6","Cities from 2,500 thru 9,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2017,"WI0050200","Green Bay","","City","WI","Wisconsin","East North Central","BROWN","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"WI0050200","Green Bay","","City","WI","Wisconsin","East North Central","BROWN","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2017,"WI0050200","Green Bay","","City","WI","Wisconsin","East North Central","BROWN","Midwest","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2019,"IL0040100","Belvidere","","City","IL","Illinois","East North Central","BOONE","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"MI1911900","Clinton","","County","MI","Michigan","East North Central","CLINTON","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"MD0010200","Cumberland","","City","MD","Maryland","South Atlantic","ALLEGANY","South","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"AK0010100","Anchorage","","City","AK","Alaska","Pacific","ANCHORAGE","West","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2017,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2017,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","ROCKWALL; DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2018,"WI0110300","Columbus","","City","WI","Wisconsin","East North Central","COLUMBIA","Midwest","6","Cities from 2,500 thru 9,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2018,"TX1551200","Waco","","City","TX","Texas","West South Central","MCLENNAN","South","2","Cities from 100,000 thru 249,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2019,"TX1230100","Beaumont","","City","TX","Texas","West South Central","JEFFERSON","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"WI0450100","Appleton","","City","WI","Wisconsin","East North Central","WINNEBAGO; CALUMET; OUTAGAMIE","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2018,"MO0950000","St. Louis County Police Department","","County","MO","Missouri","West North Central","ST LOUIS","Midwest","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2017,"MA0030100","Acushnet","","City","MA","Massachusetts","New England","BRISTOL","Northeast","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TN0600000","Maury","","County","TN","Tennessee","East South Central","MAURY","South","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"MA0141800","Hardwick","","City","MA","Massachusetts","New England","WORCESTER","Northeast","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"MD0020200","Anne Arundel County Police Department","","County","MD","Maryland","South Atlantic","ANNE ARUNDEL","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2019,"MD0020200","Anne Arundel County Police Department","","County","MD","Maryland","South Atlantic","ANNE ARUNDEL","South","9A","MSA counties 100,000 or over",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2018,"MN0530100","Worthington","","City","MN","Minnesota","West North Central","NOBLES","Midwest","5","Cities from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"MA0142800","Milford","","City","MA","Massachusetts","New England","WORCESTER","Northeast","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2017,"MI7755100","Manistique","","City","MI","Michigan","East North Central","SCHOOLCRAFT","Midwest","6","Cities from 2,500 thru 9,999",82,"Human Trafficking","Involuntary Servitude",5,0,0,0
2014,"TX0140400","Killeen","","City","TX","Texas","West South Central","BELL","South","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"VA0930000","Warren","","County","VA","Virginia","South Atlantic","WARREN","South","9C","MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"TNTBI0000","Tennessee Bureau of Investigation","","Other State Agency","TN","Tennessee","East South Central","","South","7","Cities under 2,500",81,"Human Trafficking","Commercial Sex Acts",5,0,0,0
2019,"MN0800100","Wadena","","City","MN","Minnesota","West North Central","OTTER TAIL; WADENA","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,1
2018,"VTVSP0700","State Police:","St. Albans","State Police","VT","Vermont","New England","FRANKLIN","Northeast","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"VT0041300","Chittenden Unit for Special Investigations","","Other","VT","Vermont","New England","CHITTENDEN","Northeast","9D","MSA counties under 10,000",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2017,"WA0173600","Federal Way","","City","WA","Washington","Pacific","KING","West","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2019,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,2,0
2019,"TX2050000","San Patricio","","County","TX","Texas","West South Central","SAN PATRICIO","South","9C","MSA counties from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,1,0
2014,"TX2200100","Arlington","","City","TX","Texas","West South Central","TARRANT","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2014,"TX2270100","Austin","","City","TX","Texas","West South Central","HAYS; WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",8,0,0,0
2014,"TX1740200","Nacogdoches","","City","TX","Texas","West South Central","NACOGDOCHES","South","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TX1780200","Corpus Christi","","City","TX","Texas","West South Central","NUECES","South","1C","Cities from 250,000 thru 499,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"WIMPD0000","Milwaukee","","City","WI","Wisconsin","East North Central","MILWAUKEE","Midwest","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",2,0,1,0
2014,"TX2270100","Austin","","City","TX","Texas","West South Central","HAYS; WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TX2270100","Austin","","City","TX","Texas","West South Central","HAYS; WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",11,0,0,0
2014,"AKAST0100","Alaska State Troopers","","State Police","AK","Alaska","Pacific","","West","8A","Non-MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"AK0010100","Anchorage","","City","AK","Alaska","Pacific","ANCHORAGE","West","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"AZ0071300","Glendale","","City","AZ","Arizona","Mountain","MARICOPA","West","2","Cities from 100,000 thru 249,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",3,0,0,0
2014,"TNMPD0000","Memphis","","City","TN","Tennessee","East South Central","SHELBY","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"TN0190100","Metropolitan Nashville Police Department","","City","TN","Tennessee","East South Central","DAVIDSON","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"TXDPD0000","Dallas","","City","TX","Texas","West South Central","DENTON; COLLIN; DALLAS","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",7,0,2,0
2014,"TXSPD0000","San Antonio","","City","TX","Texas","West South Central","MEDINA; BEXAR","South","1A","Cities 1,000,000 or over",81,"Human Trafficking","Commercial Sex Acts",3,0,1,0
2014,"IL0600000","Madison","","County","IL","Illinois","East North Central","MADISON","Midwest","9B","MSA counties from 25,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"IL0790000","Randolph","","County","IL","Illinois","East North Central","RANDOLPH","Midwest","8C","Non-MSA counties from 10,000 thru 24,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"IL0810600","Moline","","City","IL","Illinois","East North Central","ROCK ISLAND","Midwest","4","Cities from 25,000 thru 49,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"TX1010000","Harris","","County","TX","Texas","West South Central","HARRIS","South","9A","MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"MN0140400","Moorhead","","City","MN","Minnesota","West North Central","CLAY","Midwest","4","Cities from 25,000 thru 49,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"MN0170200","Windom","","City","MN","Minnesota","West North Central","COTTONWOOD","Midwest","6","Cities from 2,500 thru 9,999",81,"Human Trafficking","Commercial Sex Acts",1,0,1,0
2014,"MN0191100","Lakeville","","City","MN","Minnesota","West North Central","DAKOTA","Midwest","3","Cities from 50,000 thru 99,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"MN0191100","Lakeville","","City","MN","Minnesota","West North Central","DAKOTA","Midwest","3","Cities from 50,000 thru 99,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"MN0271100","Minneapolis","","City","MN","Minnesota","West North Central","HENNEPIN","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2014,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
2014,"TX1082300","Alton","","City","TX","Texas","West South Central","HIDALGO","South","5","Cities from 10,000 thru 24,999",82,"Human Trafficking","Involuntary Servitude",1,0,0,0
2014,"MN0620900","St. Paul","","City","MN","Minnesota","West North Central","RAMSEY","Midwest","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",4,0,1,0
2014,"TX1780200","Corpus Christi","","City","TX","Texas","West South Central","NUECES","South","1C","Cities from 250,000 thru 499,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TX2270100","Austin","","City","TX","Texas","West South Central","HAYS; WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",81,"Human Trafficking","Commercial Sex Acts",1,0,0,0
2014,"TX2270100","Austin","","City","TX","Texas","West South Central","HAYS; WILLIAMSON; TRAVIS","South","1B","Cities from 500,000 thru 999,999",82,"Human Trafficking","Involuntary Servitude",4,0,0,0
2014,"AKAST0100","Alaska State Troopers","","State Police","AK","Alaska","Pacific","","West","8A","Non-MSA counties 100,000 or over",81,"Human Trafficking","Commercial Sex Acts",2,0,0,0
